time,lambda1_rho1,lambda1_rho5,lambda1_rho10,lambda1_rho15,lambda1_rho20,lambda1_rho25,lambda1_rho26,lambda1_rho27,lambda1_rho28,lambda1_rho29,lambda1_rho30
20.30000000000029,-0.1479813634505896,-0.9255949852716335,-0.5990760805630765,-0.3583491845806714,-0.16666129932418272,0.8447978721133408,0.8704708633739556,0.8984692489533584,0.6454684746298364,0.8823763647617228,0.9588807771662297
20.40000000000029,-0.14742423836242663,-0.9309483753144757,-0.6023407993060186,-0.35861912041033234,-0.15763472473108373,0.8178368382101573,0.8879243092815258,0.9188842660228287,0.6503052807687447,0.8706264884336796,0.9923999390305142
20.50000000000029,-0.1468721620494968,-0.9319780322127058,-0.5976371631763043,-0.3501059366504516,-0.15930814039784252,0.8002442209674936,0.8853872042633207,0.9062398286621709,0.6716193522147972,0.8572889097452908,1.0221682173431534
20.600000000000293,-0.14632506276845103,-0.9285504334784388,-0.5892817549738375,-0.3485216267309099,-0.16720478499306302,0.8013693601642395,0.8715721857670413,0.8769496676708242,0.7034383248632434,0.8505274942554527,1.0255977076827412
20.700000000000294,-0.145782870149936,-0.9215416086617142,-0.5899573822439632,-0.3572697152190612,-0.16337493336964426,0.8188234031616265,0.8494934290587558,0.8440532661318829,0.740264892523981,0.8548625868719814,1.0053473790775096
20.800000000000296,-0.1452455151656795,-0.9145658614329192,-0.598360487549222,-0.3590900123222321,-0.1559003200764468,0.8470008408083834,0.8352101337081862,0.8233807958200595,0.7758870501161724,0.8654279606801674,0.9731536056970445
20.900000000000297,-0.1447129300965194,-0.9144758639392407,-0.6022127570641401,-0.3514217797199082,-0.16321045301234824,0.8788488275910057,0.8422209117700277,0.806402246651163,0.7921672363273473,0.8658999478478445,0.952477234528914
21.0000000000003,-0.14418504850134495,-0.9213678680153754,-0.5982569872563276,-0.3477369123546356,-0.16711377546498482,0.9049823449560144,0.865969104447481,0.803964192651213,0.7770064306094977,0.8533296641640613,0.9470829140566833
21.1000000000003,-0.14366180518691982,-0.9283645614931824,-0.5899915287486895,-0.35605566149786794,-0.1594395495923441,0.9055149431305161,0.8968695943205713,0.8252117939968914,0.7457428041175626,0.8362101493165724,0.9544909735135738
21.2000000000003,-0.14314313617855792,-0.9318264715140873,-0.5895195939739242,-0.35932481729256793,-0.15733079211945794,0.887141218066566,0.926382958931157,0.820736694532241,0.7166501001397345,0.8273613740880691,0.9663527426813434
21.300000000000303,-0.14262897869162433,-0.9309622867709887,-0.5976365591634049,-0.352751201076585,-0.16590873176693766,0.8571209705438314,0.9383876618344583,0.8081654758248918,0.7003066967567737,0.8393415376283627,0.9606579130334388
21.400000000000304,-0.14211927110383368,-0.925992024636837,-0.6020283330820132,-0.3473090534541114,-0.16485415593843372,0.8345380795074,0.9249341417970821,0.7930529302310141,0.6855574345380551,0.8645452252906667,0.9451948277987762
21.500000000000306,-0.14161395292832069,-0.9185644094084296,-0.5988069850799373,-0.3547465179446646,-0.15638024515022375,0.8235556667621666,0.9007918665996404,0.7868579624864842,0.6790746417570719,0.8965871431649918,0.9246404165317421
21.600000000000307,-0.1411129647874574,-0.9139182526772942,-0.5907348371152424,-0.35932898454644857,-0.1608868017490074,0.8214802008018186,0.8744338647102371,0.795652875211339,0.6948096792411077,0.9291443774282655,0.9248991549693201
21.70000000000031,-0.1406162483873935,-0.9173714705142063,-0.5891786122037025,-0.3540216791245448,-0.166939318086779,0.8280222213967307,0.8603997739456158,0.8157219348356374,0.687369382324044,0.9471446991138094,0.9424649998501607
21.80000000000031,-0.14012374649329598,-0.9247868834768858,-0.5969097633295777,-0.34726091371178147,-0.1613575099123528,0.8313064434385223,0.8588796807561712,0.836263568952934,0.6784031982122064,0.9351968656162944,0.9712192022267427
21.90000000000031,-0.13963540290526605,-0.9302931005362728,-0.6017914938859229,-0.3533884798448651,-0.15609978439110103,0.8195931534750033,0.8739361103936388,0.8382905945037232,0.6735154084816284,0.9091355265845449,1.0062944277984445
22.000000000000313,-0.1391511624349121,-0.9318794590353178,-0.5992877057425497,-0.3591116162381165,-0.16416752819424726,0.8057380570608196,0.8985283355723126,0.8239610225959999,0.6820044539289196,0.8812671410570725,1.0442188522212965
22.100000000000314,-0.13867097088255723,-0.9292854464622785,-0.5914971728284562,-0.3551771842808026,-0.16579366391361863,0.7909253904636971,0.9172188243252375,0.8006368228066639,0.7020289389282169,0.8674417031949224,1.0776861929504076
22.200000000000315,-0.13819477501506214,-0.9231315681342793,-0.5889386238399499,-0.34758151775935153,-0.15765662217965928,0.7946476883229644,0.9106051206667677,0.7858702620482487,0.7256029945880343,0.863033290707612,1.0830313367257052
22.300000000000317,-0.1377225225442433,-0.9162408025496572,-0.596185863414069,-0.35203657829157153,-0.15869952063482537,0.8112962873801667,0.8909602148201814,0.790575811415325,0.7379860416905952,0.8662785436288709,1.0590719827051864
22.40000000000032,-0.13725416210586863,-0.9149057643027866,-0.6015060872564018,-0.35868573949345234,-0.16618328787806594,0.8367292276133309,0.8640161562102469,0.8114377446835948,0.7274858415829303,0.8642699210108604,1.021117210295961
22.50000000000032,-0.13678964323921192,-0.9207584493337408,-0.5997002849108996,-0.35617774538739694,-0.1630708988444422,0.8672125942746242,0.8521461324687708,0.8417627413969065,0.7090168040978261,0.8527224660827695,0.9938689622028416
22.60000000000032,-0.13632891636714928,-0.9275860135483079,-0.5922652199151026,-0.3482265051797526,-0.15580709117993377,0.9000389907877803,0.8550101254539213,0.876577089680912,0.6886628602615198,0.8381445107434674,0.9764433605144257
22.700000000000323,-0.13587193277678092,-0.9313899782636356,-0.5888019671480861,-0.3507531348689052,-0.162133439599123,0.9302383190065556,0.8705210688846632,0.9129270016891433,0.6868912791270532,0.8339052015444242,0.9827400759230077
22.800000000000324,-0.13541864460056144,-0.9311901795430907,-0.5954709565775074,-0.3580672314207855,-0.1661474541497299,0.9418410839722187,0.8914878396895168,0.9437347087279623,0.703676791442049,0.8458423086319131,0.9941376176964547
22.900000000000325,-0.134969004797924,-0.9270737771248941,-0.6011758654292649,-0.35699659347573454,-0.1593647171332141,0.9274710997041091,0.9034337569477864,0.9473964991105944,0.7328014853483658,0.8689482221222721,0.984013578654769
23.000000000000327,-0.1345229671373831,-0.9202695741242216,-0.600046309780637,-0.349126428217536,-0.15695371775893538,0.8998598211499184,0.893294848906406,0.9257111012019866,0.7677375393607526,0.8994192879560021,0.9741528385048956
23.10000000000033,-0.13408048617910065,-0.9150963286822222,-0.5930270863606762,-0.3496066274114062,-0.16492140140337325,0.8720765611229286,0.8753865229486258,0.8906742656664679,0.8058683984598739,0.9345142519078521,0.9625007157669696
23.20000000000033,-0.13364151725790296,-0.9172207893782475,-0.5887688558969492,-0.35727580134425685,-0.1643776029081258,0.8545744607233763,0.8533774875685338,0.8641698552531432,0.8460911954904873,0.972679122106593,0.9544100611822803
23.30000000000033,-0.13320601646673347,-0.9240365833974128,-0.594771496126058,-0.35761797484005026,-0.1564308819476614,0.8393946022658133,0.8476871377588168,0.8473680937921736,0.8877365872195705,1.0127489209358802,0.9471880174036519
23.400000000000333,-0.1327739406405293,-0.9296386822458176,-0.6008045123714638,-0.3501985850496641,-0.1600088772564277,0.8328327883669598,0.8588152871174719,0.8508608166820053,0.930308766961043,1.0525458863469115,0.934849178573377
23.500000000000334,-0.1323452473405086,-0.931705414169065,-0.6003277066695153,-0.3486659865060216,-0.16592294653653844,0.8507683965010708,0.8826541854655964,0.866943862665846,0.9732038758388666,1.0810877368245313,0.936452779617954
23.600000000000335,-0.13191989483885647,-0.9298489130377906,-0.593772425792789,-0.35633485341427573,-0.1611370725980819,0.850298874084244,0.9128787996332003,0.8608508217629174,1.0138422931219178,1.0732771187602481,0.9278615078348929
23.700000000000337,-0.13149784210379778,-0.9244948813919912,-0.5888372109319234,-0.3580342094626153,-0.15593238937231915,0.839530237185754,0.9460219650898478,0.851794465074339,1.0363601878870348,1.0388853398693718,0.925731070879349
23.800000000000338,-0.1310790487850457,-0.9178269550152093,-0.5940942918359765,-0.35135901101844824,-0.16326062161739363,0.826599962405041,0.9785937352815323,0.8392122041178984,1.0196828700241778,0.997191228569331,0.9337274334895194
23.90000000000034,-0.1306634751996145,-0.9154513755155439,-0.6003956747393686,-0.3479936260880848,-0.16517377056768057,0.8185705084646452,0.9985736282949513,0.8268794417285705,0.9780323851808921,0.9706815157386534,0.951424698317981
24.00000000000034,-0.1302510823179866,-0.9202384064444196,-0.6005466492425957,-0.3552729891642351,-0.15773557332944438,0.8223701599338664,0.9888831584473213,0.8151732793938993,0.933551701439556,0.9738796059901106,0.9734964245344792
24.100000000000342,-0.1298418317506229,-0.9268374914371559,-0.5944924648510661,-0.3582440755597863,-0.15805038745629157,0.8365679395283837,0.9623772726983926,0.8027614533059705,0.9109987555952681,0.9830162255387893,0.9890708059457419
24.200000000000344,-0.12943568573480713,-0.9309232071364544,-0.589002628529197,-0.3525316050120171,-0.16516348976290032,0.8539127008722721,0.930905291271209,0.8111059060958764,0.9193969199640539,0.9740381708900246,0.9822169369540658
24.300000000000345,-0.12903260712181422,-0.9313064743849755,-0.5934464811240271,-0.3476353213812587,-0.16269202196630816,0.8607568975443528,0.9105312126009715,0.8112052149794845,0.9186487958333236,0.9688684458641534,0.9665892959183764
24.400000000000347,-0.12863255936439344,-0.9279601209578623,-0.5999529961574436,-0.35412449360586984,-0.15579360248369556,0.8500222978183334,0.8971287161370498,0.8028993695764036,0.9097963578161833,0.9591529303356388,0.9451629717216957
24.500000000000348,-0.1282355065045574,-0.9217915880711272,-0.6007054850578719,-0.35825092703904304,-0.16134725452755858,0.8339645488258943,0.9067505094593041,0.7975553000541288,0.9075273855409149,0.9453422298802411,0.9394577402250434
24.60000000000035,-0.1278414131616684,-0.9163042105084238,-0.5951799570646751,-0.35365299588291094,-0.16542469284639247,0.8156044112732698,0.9189606251410922,0.799054200824158,0.8972775941924601,0.9427093588493608,0.9531250815274077
24.70000000000035,-0.12745024452081302,-0.917191012711659,-0.5892584992001686,-0.3476116706747321,-0.15937653840887267,0.8130738357035523,0.9104593512905166,0.8095798310445412,0.886662587016194,0.95602910816258,0.9799415921122012
24.800000000000352,-0.12706196632145791,-0.9233447338382065,-0.5928354634833825,-0.3529308788934595,-0.1565465436423264,0.8263028495335969,0.9009621825393849,0.8238453410642673,0.894863866143065,0.9520795586992478,1.0124612429016242
24.900000000000354,-0.12667654484637794,-0.9289872902173657,-0.5994801545374291,-0.3580620292848299,-0.16394162389701744,0.8499442846980055,0.8877395642306319,0.8301097558024663,0.8994830727664112,0.9447584604772586,1.0466364268823363
25.000000000000355,-0.1262939469108494,-0.9314694084911201,-0.6008066781177711,-0.3546742239699553,-0.1638534779898965,0.8781491008567978,0.8763201191294603,0.8203364190286635,0.8900841590540053,0.9369898182759039,1.0737357046740605
25.100000000000357,-0.12591413985210104,-0.9302688686800208,-0.5958290845528901,-0.34791270779807176,-0.15648878788572687,0.9069676434221224,0.8664085711970853,0.8078289643609454,0.8874944312357217,0.9243723099734882,1.0714016345915138
25.200000000000358,-0.12553709151901574,-0.9256596839957172,-0.5895962709325197,-0.3517410754897321,-0.1593773219193097,0.9277053346900621,0.8542694287163073,0.7921037591767757,0.8794612350259807,0.9132433482710198,1.0462999846883865
25.30000000000036,-0.1251627702620756,-0.9193159172932329,-0.5922687908788811,-0.3576877061526797,-0.16514112563099706,0.9236829781867404,0.853670753726181,0.7932024668623728,0.8671327497749517,0.9231365272817781,1.0125202329742842
25.40000000000036,-0.12479114492354401,-0.9161044615832873,-0.598980902077094,-0.35555976234140696,-0.16102461087948458,0.9053823906489746,0.8561546136800519,0.8096962507827502,0.8700035501520303,0.9287657893029919,0.990118608903135
25.500000000000362,-0.12442218482787826,-0.9198121022706904,-0.600852765217484,-0.3484992042702571,-0.15575102313991854,0.8783791133029278,0.8479345494952718,0.8338389114112503,0.8792854535532258,0.9196993116050993,0.9786779303029008
25.600000000000364,-0.12405585977236608,-0.926119595876509,-0.5964353268826236,-0.3506114908294055,-0.16236121931926312,0.8592188724760984,0.844641804036729,0.8580748728159387,0.8724122936938536,0.913516389687142,0.9923841293504778
25.700000000000365,-0.1236921400179805,-0.9304324055859915,-0.5900058314839567,-0.3571414750782714,-0.16453266500514965,0.8458184176195166,0.8484341840975188,0.869750101941466,0.8677753213689505,0.9031891510100837,0.9953873828438885
25.800000000000367,-0.12333099628044646,-0.9313298174879224,-0.5917540084787007,-0.3562857396579851,-0.15777802131970986,0.8325738507288057,0.8609268284479955,0.85993164346817,0.8620322502905143,0.8908857591506668,0.9859323774032721
25.900000000000368,-0.1229723997215142,-0.9286796827635068,-0.5984591074768092,-0.3493097438207454,-0.1575981442709505,0.828439977589315,0.8776593783918865,0.8420073396338568,0.8499032611064475,0.8836214791104049,0.9759442385163093
26.00000000000037,-0.12261632194043319,-0.9231432981643446,-0.6008463241086284,-0.34960361701305226,-0.16436556752871898,0.8431449920649585,0.8899498796414288,0.820948869617595,0.8460466371189553,0.8961502853824093,0.9646775248247029
26.10000000000037,-0.12226273496562176,-0.917522598014267,-0.5969953131311637,-0.35644001707650846,-0.16243578007779744,0.8377568402019345,0.8848231001326758,0.8112283452571001,0.8575107883139254,0.8929557642363967,0.9547799741735691
26.200000000000372,-0.12191161124652679,-0.9172842980647172,-0.5904759695044962,-0.3568375181309251,-0.15578385626089075,0.8280204700817474,0.8736894288517899,0.8157192037852061,0.8560103003835684,0.8858411335092828,0.9427962048929643
26.300000000000374,-0.1215629236456687,-0.9227140051025642,-0.5912984434582366,-0.35027137482399734,-0.1605658779420514,0.818647411229964,0.8556047423046856,0.8354458705969524,0.8486144458327709,0.8790640173912755,0.9442911197292928
26.400000000000375,-0.12121664543086681,-0.9283412621727098,-0.5979187996554054,-0.3487798377521932,-0.164701763154944,0.8193963588364378,0.8465639366008241,0.86278244624139,0.8447487947506855,0.8724727640524101,0.9458760582696379
26.500000000000377,-0.12087275026764,-0.9311821196046494,-0.6007899517381675,-0.3556039466831533,-0.15933605914485127,0.8321289322861487,0.8543669437750823,0.8915060084270752,0.833999175044834,0.8658909597218396,0.9379687379826628
26.600000000000378,-0.12053121221177852,-0.9305676300090011,-0.5975066694826868,-0.35720774507780045,-0.15628197555403014,0.8519747919798644,0.8745268728408799,0.911498442607361,0.8246644795946272,0.8551505877440595,0.934799675369923
26.70000000000038,-0.12019200570208216,-0.9266498363553098,-0.5909948670301404,-0.3513101410393935,-0.16316799758177866,0.8729041904602519,0.8990640777477383,0.9055532782667115,0.8338850389185837,0.8570606750681111,0.9400469715528983
26.80000000000038,-0.11985510555326048,-0.9207010213604881,-0.5909089450155661,-0.3481961420035705,-0.16346124761204261,0.8838278731396562,0.9202331723983999,0.8841256071745889,0.8391390000490504,0.8525207501113128,0.9540338737212306
26.900000000000382,-0.11952048694899098,-0.9168521875816491,-0.5973642119046896,-0.354658417331725,-0.1565665499911061,0.8750151806058414,0.9232882935897193,0.8568293972768228,0.830745284234153,0.8480379987359931,0.9701946857061182
27.000000000000384,-0.11918812543513105,-0.9194849583863604,-0.6006862510950727,-0.35739450498639197,-0.15874825523533687,0.8589559855931581,0.9107190195686685,0.8400234979783376,0.8273525059683086,0.85082213247372,0.9750055153638196
27.100000000000385,-0.1188579969130799,-0.9254341828347902,-0.5979678711497965,-0.3523589143197574,-0.16437346463166996,0.8386020531636632,0.8896963192113506,0.827022313163637,0.8186004404649979,0.8597912431293915,0.9642897877352606
27.200000000000387,-0.11853007763328612,-0.9299227955448546,-0.5915505770760184,-0.3478936133566973,-0.16086416859814828,0.8294610931122168,0.8713162740925328,0.8206578545351618,0.8068982768962291,0.8715415663616932,0.9478696667474149
27.300000000000388,-0.11820434418889796,-0.9312750317398925,-0.5905915859624431,-0.35363428183163387,-0.1556560983927689,0.8334449811312121,0.8629756157263836,0.8345040914558408,0.8089302942164971,0.8764750498138912,0.9352097158441277
27.40000000000039,-0.11788077350955185,-0.929255882018594,-0.596799824906202,-0.35740017154817005,-0.16164940421657348,0.8504129598255029,0.8665709987636144,0.8314135193782548,0.8198579267736918,0.867629084089819,0.9406979236326671
27.50000000000039,-0.11755934285529619,-0.9243370779812948,-0.6005378254446169,-0.3533617835081114,-0.16402823968012162,0.8744049031896348,0.8835460437723532,0.8232567556023668,0.8148141786428824,0.8581552108163687,0.9603278507020621
27.600000000000392,-0.11724002981064678,-0.9187318192205193,-0.5983781043648833,-0.34789026920461896,-0.15785426038932082,0.9004118009248592,0.9061008550417968,0.814752208475835,0.8095972219326861,0.8449442964973002,0.9868537987283728
27.700000000000394,-0.11692281227877056,-0.9175001578838103,-0.5921314483092072,-0.35256887326366104,-0.15714845824900323,0.921631713258513,0.9231211269627536,0.8119072268948103,0.803146531512049,0.8476127243945909,1.0148726690650376
27.800000000000395,-0.11660766847579462,-0.9221487287628476,-0.5903513446248878,-0.35723046105111833,-0.16358976506712467,0.9222385056495848,0.9187871292510679,0.8177732557229036,0.7917676662375042,0.8639168715108481,1.0341836531938955
27.900000000000396,-0.11629457692523706,-0.9277032059654643,-0.5962304063808304,-0.35427529553141135,-0.1621464765047652,0.906955135341339,0.9023307528167405,0.8285594259539717,0.7850962887962026,0.8846210502332015,1.0275902249380693
28.000000000000398,-0.11598351645255675,-0.9308521611367735,-0.6003472789686559,-0.34817673290525825,-0.15580908872448532,0.8821621739628346,0.879117461946446,0.8336960075191838,0.7965783280140334,0.8992927448780783,1.0059633209395564
28.1000000000004,-0.11567446617981929,-0.9307632109202386,-0.5987371417683134,-0.3515067174240628,-0.15995056698607465,0.8633503141232032,0.866397495047517,0.8249609814140444,0.7993212972620107,0.8946483754590976,0.9801962079683884
28.2000000000004,-0.11536740552047585,-0.9274858181873583,-0.592726471262958,-0.35689408972644426,-0.16411653320931255,0.8514722599557432,0.8631998212088922,0.813824316735075,0.7916584655168605,0.8826986326590164,0.9648730870399357
28.300000000000402,-0.11506231417425256,-0.9219779675279309,-0.5901917938309027,-0.35506781513386104,-0.15934178074350036,0.8400984523325822,0.8680609513030917,0.8005018461642684,0.7870898307260795,0.8643751075510926,0.9524016020751307
28.400000000000404,-0.11475917212214724,-0.9176778111877988,-0.5956610443120159,-0.3487173844529678,-0.15602257739029804,0.831203767016242,0.8760390243819624,0.8025825720395496,0.7773499674289573,0.8552858216945871,0.946691318611036
28.500000000000405,-0.11445795962153138,-0.9192625973457648,-0.6001172230314823,-0.35049905372549867,-0.1624193615713362,0.8419198218109379,0.8736269104466691,0.8173886108640565,0.7662443827104075,0.8631394512821609,0.9590624881591486
28.600000000000406,-0.11415865720135425,-0.9247842742246828,-0.5990452327166002,-0.35640259701077665,-0.16305397138651412,0.8389380938723913,0.8640184303129301,0.839061593338357,0.7689045892948698,0.8849116869641576,0.9527697846257729
28.700000000000408,-0.11386124565744712,-0.929398916746917,-0.5933255340744438,-0.35571778617604033,-0.1566405468620803,0.8312700808511011,0.8493172224431109,0.862275549230606,0.7799560656345713,0.9111618607882895,0.944158638989909
28.80000000000041,-0.1135657060479249,-0.9311540798128928,-0.5901148295190737,-0.3494569883799044,-0.15826039062462238,0.8250888783565707,0.8432011622100215,0.8782873484638923,0.774637536422118,0.9330686955820554,0.9387116239211556
28.90000000000041,-0.11327201968868285,-0.9297080993984506,-0.5950971697295518,-0.3496019823914328,-0.16374131235578898,0.8269726364812117,0.8510738084442285,0.8734846785169881,0.7695291873174324,0.9337733137121359,0.9447852428835596
29.000000000000412,-0.11298016814898623,-0.9253849394812531,-0.5998502874659698,-0.35577066230352283,-0.16076108088979346,0.8384061352408048,0.8682663708562565,0.8588212762729563,0.7621195770031485,0.91822852646644,0.9607540263362108
29.100000000000414,-0.11269013324715042,-0.9199134466666962,-0.5993030087765552,-0.3562118351858834,-0.1555699023830492,0.8552221235018348,0.8907615556788624,0.8378878674975248,0.7516620066292886,0.8941920963009012,0.979844086778907
29.200000000000415,-0.1124018970463097,-0.9178345923756188,-0.5939195876664363,-0.35033022432512956,-0.16096208813724106,0.8712048403153759,0.9155019485220084,0.8253497892520146,0.7424846130722693,0.8774466784724364,0.989637910146671
29.300000000000416,-0.11211544185027207,-0.921654550593663,-0.5901204728477207,-0.34887217680243576,-0.1635253091015597,0.8744733687633965,0.9377249125578754,0.8228169519238584,0.7513232071701803,0.8669552306362622,0.9802169863496478
29.400000000000418,-0.11183075019945853,-0.9270760975156622,-0.5945445640099246,-0.3550165547114473,-0.15790535769428918,0.8645877065879407,0.9437974564763425,0.8326377739685077,0.7566708207855185,0.8568031173964983,0.9628475718302332
29.50000000000042,-0.11154780486692462,-0.9304866319999194,-0.5995491364077131,-0.35654291905446706,-0.15681132328795827,0.8488966730318357,0.9315685809172433,0.8509771578004607,0.7493728305304368,0.849056008302603,0.9465914885497956
29.60000000000042,-0.11126658885446232,-0.9308703301376837,-0.5995114038530244,-0.351271032479096,-0.1629444998393895,0.8338660628420778,0.909722843410822,0.8670129678617431,0.7443640259770412,0.8575535440642281,0.9455693167983814
29.700000000000422,-0.11098708538878026,-0.9281853468666403,-0.5945007291049584,-0.34836041222932684,-0.16192410641987467,0.831448368794355,0.890124833236028,0.8648953611393664,0.7365331224106895,0.8508546960062889,0.9582540299804848
29.800000000000423,-0.11070927791776072,-0.9231449348980723,-0.5902067751287852,-0.35416296398560254,-0.15584601624866481,0.8425734499605769,0.8784009106501676,0.8511129680361421,0.7277065966181792,0.845019427925255,0.9798004973789253
29.900000000000425,-0.11043315010679136,-0.9185618425371365,-0.5940093446882567,-0.3567088964360634,-0.15935772787232724,0.8629403410597792,0.8686939264087177,0.8306584629631444,0.7181423364011743,0.8471475001064941,1.0034398513486504
30.000000000000426,-0.11015868583516994,-0.9191499169719077,-0.5992164883005502,-0.3522195406087964,-0.16354569165201766,0.8872187341606642,0.8578817411711529,0.8208837412350555,0.7247487142495879,0.8610125433820912,1.017427872087855
30.100000000000428,-0.10988586919258066,-0.9241739998034262,-0.599671587918177,-0.34810354356352785,-0.15931714135705866,0.9124729785882792,0.8580177228156087,0.8228156352313091,0.7264749845192092,0.8821897424637939,1.0085036191389423
30.20000000000043,-0.10961468447563995,-0.9288648881798505,-0.5950622171046157,-0.35323784964076643,-0.15584346452762612,0.9330593012308868,0.8615926103024272,0.8344357666738432,0.7200934834788227,0.9070701314024623,0.9876817836807359
30.30000000000043,-0.10934511618451058,-0.9309767558290826,-0.5903698442664185,-0.3567114020498863,-0.1617938218979899,0.9342553506430331,0.854119608351457,0.8501996584836532,0.716546057750123,0.9317136828072063,0.9668817322306827
30.400000000000432,-0.10907714901958225,-0.9300525256723693,-0.5934979230875984,-0.35312582500997514,-0.16272117707501502,0.9198865008691759,0.8492560664260121,0.8584013343768894,0.714567272226655,0.9440938706808014,0.957577011728893
30.500000000000433,-0.10881076787821722,-0.9262984910292053,-0.5988551397414663,-0.3481173119259231,-0.15672889801319087,0.896351397982675,0.8522878507603178,0.8501551510711766,0.7154417522059926,0.933760446036932,0.9533439631344064
30.600000000000435,-0.10854595785155946,-0.9210514415236686,-0.5997849130726836,-0.3522753646996276,-0.1577929329403804,0.8776240136327249,0.865140923071152,0.8358809992604117,0.7145901885151109,0.9116447277546864,0.9484357617757876
30.700000000000436,-0.10828270422140597,-0.9182796039528007,-0.595598435690592,-0.35655517495972405,-0.16313220086140376,0.8648373255370808,0.8839257234024561,0.8204945597053741,0.7066880857847833,0.8905495811479489,0.9403385532906015
30.800000000000438,-0.10802099245713877,-0.9212380327173152,-0.5906039962032,-0.35395103208446665,-0.16063346175939144,0.8558788571883208,0.9049457539383209,0.8187379605594785,0.7046905586628135,0.878607869803657,0.9370894859195337
30.90000000000044,-0.10776080821271605,-0.926463376025907,-0.5930169269679914,-0.3483924809363589,-0.15553018413226638,0.8661885143302188,0.9218490568622509,0.8296756606058366,0.6963336424345831,0.8677438398567158,0.9313032320394169
31.00000000000044,-0.10750213732372163,-0.930091521034587,-0.5984679928235078,-0.35131630928723484,-0.16038813665031287,0.8750554274614326,0.9211284047265417,0.8494254879300152,0.6977552743592983,0.8644164628767358,0.935553806286994
31.100000000000442,-0.1072449658044708,-0.9309011458931641,-0.5998528706004015,-0.3562476661850353,-0.16310209061355144,0.8676979853925981,0.9086402599318053,0.8734685938117571,0.7077938779492033,0.8739118013077583,0.9486361161851427
31.200000000000443,-0.1069892798451717,-0.928763829451662,-0.5961048216642885,-0.35466672359644874,-0.15797458734675068,0.8586534529697205,0.8887117833070624,0.8990913315716431,0.7218680492252978,0.8672947829642049,0.9680897076640488
31.300000000000445,-0.10673506580914097,-0.9242023659707324,-0.5909020182102576,-0.34889618166852954,-0.15649308503612866,0.847546683614857,0.874719835019236,0.9212049344856911,0.7337598674562229,0.8607010812985212,0.9902525884374739
31.400000000000446,-0.10648231023007207,-0.91948347791564,-0.5925730822556091,-0.35040779797229615,-0.1623270155179665,0.8409855387820233,0.8699006964324054,0.9245945625237717,0.7329012331878239,0.8580498399713685,1.0080784853574258
31.500000000000448,-0.10623099980935577,-0.9191501250275337,-0.5980580855554887,-0.35579902498847876,-0.1616884309221609,0.8409631340148218,0.8747643581445517,0.9098602206757632,0.7252434065630788,0.865235973106754,1.0063433084506692
31.60000000000045,-0.10598112141345105,-0.9236085381485161,-0.5998770577171522,-0.35525340941699535,-0.15589874196864348,0.8463237761992802,0.8879003717248802,0.8853680705196098,0.7130681113520503,0.8798425207105603,0.9916058728924526
31.70000000000045,-0.10573266207130552,-0.9283246170397511,-0.5965777696572174,-0.34957804495856915,-0.1588662303678696,0.849387726619499,0.9001369118045134,0.8665859306220972,0.7044443502248132,0.8953725293468368,0.9705283815818506
31.800000000000452,-0.10548560897182453,-0.9307511946247434,-0.5912555163738411,-0.34960133308959424,-0.1630574084647446,0.8417345208752093,0.8975165943518985,0.8541140914754224,0.7110150350046542,0.8993823936466898,0.9588296266845396
31.900000000000453,-0.10523994946138736,-0.9303027953361304,-0.5921730501382332,-0.35522231783533337,-0.15931624401046904,0.8332998049056781,0.8862012764497609,0.8502570996695319,0.7282259814620227,0.8897365053637143,0.9564313496312704
32.000000000000455,-0.10499567104140997,-0.9270888429865873,-0.5976286247752267,-0.35569882033833544,-0.15568166061717745,0.821710862147766,0.8688898160284168,0.8633244810609041,0.7465967138789922,0.873928122685986,0.962180704167637
32.100000000000456,-0.10475276136595307,-0.9221327980249718,-0.5998591528193938,-0.35037888156002156,-0.16119772114652853,0.8224527888118118,0.8612176830671039,0.8624635814483688,0.7548220690706736,0.862514687134175,0.9689182684914047
32.20000000000046,-0.1045112082393744,-0.9188232054134208,-0.5970145259804333,-0.3489488627053428,-0.16238744001287675,0.8331621732410812,0.8657864498332827,0.8551656703519556,0.7472923868243513,0.8654823697439374,0.9627244743934615
32.30000000000046,-0.10427099961402463,-0.9209061571721917,-0.5916553104301198,-0.3545340601984883,-0.15681089200253204,0.8501215728454982,0.8800428824071325,0.8463161200190464,0.7349136268274705,0.8807080723452481,0.9517703081909153
32.40000000000046,-0.10403212358798553,-0.9258690348245461,-0.5918232197140971,-0.35599634659172197,-0.1574122563918437,0.8698827350996062,0.8997692074720195,0.8384115776751146,0.7199346824405968,0.9029464188516461,0.9396753945515262
32.50000000000046,-0.10379456840284988,-0.9296720150823748,-0.5971830207080348,-0.3512390631729481,-0.16260620792530173,0.8882020841825635,0.9207827660236537,0.8343300800364628,0.7150060714193526,0.9285726540039618,0.9423841462820376
32.60000000000046,-0.1035583224415419,-0.9308658037525167,-0.5998008981778248,-0.3484966374283349,-0.16053649596115638,0.8946638953515399,0.9353903603854326,0.8322142070464656,0.724775764508719,0.9559564366653756,0.9556261950481643
32.700000000000465,-0.10332337422617752,-0.929234710494731,-0.5974130797596935,-0.3537549189946979,-0.15550505697843023,0.8856940682945675,0.9309096338054893,0.8258390416419993,0.7454015586856846,0.9824814167269298,0.9756813127545064
